,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
636,False,/c5cSnEIGFlhNuqtzCZuZTVlL1xX.jpg,"[27, 9648, 53]",605804,en,The Wretched,"A rebellious teenage boy, struggling with his parent's imminent divorce, encounters a terrifying evil after his next-door neighbor becomes possessed by an ancient witch that feasts on children.",17.144,/yCBslw91HrA66w8fsMqhKMvtgff.jpg,2020-03-09,The Wretched,False,6.0,478
637,False,/jqz8FwISQfyum47PUqgPTGtmiMk.jpg,[18],627725,en,The Banker,"In the 1960s, two entrepreneurs hatch an ingenious business plan to fight for housing integration—and equal access to the American Dream.",17.842,/biXzsw22U6vSd0XktmZwAOc4uik.jpg,2020-03-06,The Banker,False,7.6,644
638,False,/ftODZXaXpWtV5XFD8gS9n9KwLDr.jpg,"[35, 28, 53]",581600,en,Spenser Confidential,"Spenser, a former Boston patrolman who just got out from prison, teams up with Hawk, an aspiring fighter, to unravel the truth behind the death of two police officers.",21.6,/fePczipv6ZzDO2uoww4vTAu2Sq3.jpg,2020-03-06,Spenser Confidential,False,6.5,1943
639,False,/owdreZiMcBz9y4ayfyLRddpWYR6.jpg,"[18, 37]",558582,en,First Cow,"In the 1820s, a taciturn loner and skilled cook travels west to Oregon Territory, where he meets a Chinese immigrant also seeking his fortune. Soon the two team up on a dangerous scheme to steal milk from the wealthy landowner’s prized Jersey cow – the first, and only, in the territory.",10.576,/yS41crZ1i0fFxCQbuL7I1Y1VBwm.jpg,2020-03-06,First Cow,False,7.0,338
640,False,/vwbmp3vvX4U0VjinaQktYOBt5kW.jpg,"[18, 36, 53]",502425,en,Escape from Pretoria,"South Africa, 1978. Tim Jenkin and Stephen Lee, two white political activists from the African National Congress imprisoned by the apartheid regime, put a plan in motion to escape from the infamous Pretoria Prison.",18.581,/5vePsmbekQ1ysXS6f0lhzgCwvc4.jpg,2020-03-06,Escape from Pretoria,False,7.3,1033
641,False,/5mubFanEHVFJff4jLQH0uIOThMz.jpg,[18],529485,en,The Way Back,"A former basketball all-star, who has lost his wife and family foundation in a struggle with addiction, attempts to regain his soul and salvation by becoming the coach of a disparate ethnically mixed high school basketball team at his alma mater.",14.133,/ylPnfaphW3FrLBUVwAREVtiL9My.jpg,2020-03-05,The Way Back,False,6.6,879
642,False,/lP5eKh8WOcPysfELrUpGhHJGZEH.jpg,"[28, 878]",338762,en,Bloodshot,"After he and his wife are murdered, marine Ray Garrison is resurrected by a team of scientists. Enhanced with nanotechnology, he becomes a superhuman, biotech killing machine—'Bloodshot'. As Ray first trains with fellow super-soldiers, he cannot recall anything from his former life. But when his memories flood back and he remembers the man that killed both him and his wife, he breaks out of the facility to get revenge, only to discover that there's more to the conspiracy than he thought.",43.568,/8WUVHemHFH2ZIP6NWkwlHWsyrEL.jpg,2020-03-05,Bloodshot,False,6.8,4450
643,False,/y6J8TOnSUscFeMgvWxc6xeEEXo7.jpg,"[16, 35, 10751, 10749]",673595,en,Maggie Simpson in Playdate with Destiny,"It seemed like just another day at the park for Maggie Simpson. But when Maggie faces playground peril, a heroic young baby whisks her from danger and steals her heart.",13.289,/k6fgOq7wPKujibXGWYlcIBgkcwQ.jpg,2020-02-29,Maggie Simpson in Playdate with Destiny,False,7.4,316
644,False,/xFxk4vnirOtUxpOEWgA1MCRfy6J.jpg,"[10751, 16, 12, 35, 14, 28]",508439,en,Onward,"In a suburban fantasy world, two teenage elf brothers embark on an extraordinary quest to discover if there is still a little magic left out there.",26.944,/f4aul3FyD3jv3v4bul1IrkWZvzq.jpg,2020-02-29,Onward,False,7.8,5286
645,False,/6DS2fdPWRyivyXabPHoOAreeL0P.jpg,"[28, 14, 53]",489326,en,Mortal,A young boy must discover the origins of his extraordinary powers before he is captured by authorities hell-bent on condemning him for an accidental murder.,11.676,/aVbqhqYtlxwEGihTEhewZAgDOCX.jpg,2020-02-28,Mortal,False,6.6,400
646,False,/tcrNJfyNEIqaBR8Ogkgnq5xQJnf.jpg,"[10749, 18]",342470,en,All the Bright Places,Two teens facing personal struggles form a powerful bond as they embark on a cathartic journey chronicling the wonders of Indiana.,50.867,/4SafxuMKQiw4reBiWKVZJpJn80I.jpg,2020-02-28,All the Bright Places,False,7.7,2539
647,False,/jKnZ3CavwSTsBbgSpAhQU8Z9nOy.jpg,"[35, 28]",457335,en,Guns Akimbo,"An ordinary guy suddenly finds himself forced to fight a gladiator-like battle for a dark website that streams the violence for viewers. In order to survive and rescue his kidnapped ex-girlfriend, he must battle Nix, a heavily armed and much more experienced fighter.",19.87,/2kNnf7BwRCEm4bcFkdiE0T4U25s.jpg,2020-02-27,Guns Akimbo,False,6.5,1873
648,False,/tweDJNQzBGgsWVF5MC8JhSAk07p.jpg,"[53, 878, 27]",570670,en,The Invisible Man,"When Cecilia's abusive ex takes his own life and leaves her his fortune, she suspects his death was a hoax. As a series of coincidences turn lethal, Cecilia works to prove that she is being hunted by someone nobody can see.",29.972,/5EufsDwXdY2CVttYOk2WtYhgKpa.jpg,2020-02-26,The Invisible Man,False,7.1,4876
649,False,/uehwVV9xuALZ2SXeHGiX4Ay5dR7.jpg,"[878, 16, 28]",618355,en,Superman: Red Son,"Set in the thick of the Cold War, Red Son introduces us to a Superman who landed in the USSR during the 1950s and grows up to become a Soviet symbol that fights for the preservation of Stalin’s brand of communism.",14.269,/frSfz7olCSQsp2SmTyu2ciGGQiX.jpg,2020-02-24,Superman: Red Son,False,7.2,699
650,False,/jeiVmutYPZyQRSYk7OvyWENGIrA.jpg,"[27, 9648, 53]",555974,en,Brahms: The Boy II,"After a family moves into the Heelshire Mansion, their young son soon makes friends with a life-like doll called Brahms.",26.065,/tIpGQ9uuII7QVFF0GHCFTJFfXve.jpg,2020-02-20,Brahms: The Boy II,False,6.0,1067
651,False,/j438BBVpszrUPRX9GcIIdPXN84Q.jpg,"[53, 80, 18]",526007,en,The Night Clerk,"Hotel night clerk Bart Bromley is a highly intelligent young man on the Autism spectrum. When a woman is murdered during his shift, Bart becomes the prime suspect. As the police investigation closes in, Bart makes a personal connection with a beautiful guest named Andrea, but soon realises he must stop the real murderer before she becomes the next victim.",41.151,/hPWjid7yMatyIDHvku7lCMN7zSi.jpg,2020-02-19,The Night Clerk,False,6.2,564
652,False,/yFRpUmsreYO5Bc0HVBTsJsHIIox.jpg,"[12, 10751, 18]",481848,en,The Call of the Wild,"Buck is a big-hearted dog whose blissful domestic life is turned upside down when he is suddenly uprooted from his California home and transplanted to the exotic wilds of the Yukon during the Gold Rush of the 1890s. As the newest rookie on a mail delivery dog sled team—and later its leader—Buck experiences the adventure of a lifetime, ultimately finding his true place in the world and becoming his own master.",30.56,/33VdppGbeNxICrFUtW2WpGHvfYc.jpg,2020-02-19,The Call of the Wild,False,7.6,3029
653,False,/cGUxPXVZF5n5P09dnlhWC8bLVp7.jpg,"[18, 53]",505225,en,The Last Thing He Wanted,"At the turning point of the Iran-Contra affair, Elena McMahon, a fearless investigative journalist covering the 1984 US presidential campaign, puts herself in danger when she abandons her assigned task in order to fulfill the last wish of her ailing father, a mysterious man whose past activities she barely knows.",12.305,/gItrnbEbMBbUrdIkFz8kgS2gkt.jpg,2020-02-14,The Last Thing He Wanted,False,4.9,442
654,False,/5GbkL9DDRzq3A21nR7Gkv6cFGjq.jpg,"[35, 10749]",556678,en,Emma.,"In 1800s England, a well-meaning but selfish young woman meddles in the love lives of her friends.",23.012,/uHpHzbHLSsVmAuuGuQSpyVDZmDc.jpg,2020-02-13,Emma.,False,7.1,1444
655,False,/9LsJP9OuIBmBUxZpmVKtUUjF0PA.jpg,"[10749, 35]",565426,en,To All the Boys: P.S. I Still Love You,Lara Jean and Peter have just taken their romance from pretend to officially real when another recipient of one of her love letters enters the picture.,19.246,/maib5VlmEqp5xlN8lptnBSftp2o.jpg,2020-02-12,To All the Boys: P.S. I Still Love You,False,6.9,2281
656,False,/dzfiE2VHY362dGI62XfZ2iI87CT.jpg,"[27, 14, 12, 9648, 28]",539537,en,Fantasy Island,"A group of contest winners arrive at an island hotel to live out their dreams, only to find themselves trapped in nightmare scenarios.",16.205,/8ZMrZGGW65ePWIgRn1260nA1uUm.jpg,2020-02-12,Fantasy Island,False,5.9,2057
657,False,/stmYfCUGd8Iy6kAMBr6AmWqx8Bq.jpg,"[28, 878, 35, 10751]",454626,en,Sonic the Hedgehog,"Powered with incredible speed, Sonic The Hedgehog embraces his new home on Earth. That is, until Sonic sparks the attention of super-uncool evil genius Dr. Robotnik. Now it’s super-villain vs. super-sonic in an all-out race across the globe to stop Robotnik from using Sonic’s unique power for world domination.",96.515,/aQvJ5WPzZgYVDrxLX4R6cLJCEaQ.jpg,2020-02-12,Sonic the Hedgehog,False,7.4,8421
658,False,/nvZuBYHUGbrFl3LmDnmbRgrQ8xa.jpg,"[18, 35]",560391,en,Downhill,"Barely escaping an avalanche during a family ski vacation in the Alps, a married couple is thrown into disarray as they are forced to reevaluate their lives and how they feel about each other.",9.485,/ruLqLb2bfWKykckxVlVZayuBOgW.jpg,2020-02-06,Downhill,False,5.3,224
659,False,/uozb2VeD87YmhoUP1RrGWfzuCrr.jpg,"[28, 80]",495764,en,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),"Harley Quinn joins forces with a singer, an assassin and a police detective to help a young girl who had a hit placed on her after she stole a rare diamond from a crime lord.",62.373,/h4VB6m0RwcicVEZvzftYZyKXs6K.jpg,2020-02-05,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),False,7.0,9137
660,False,/6mKAKhj8POVGqV1GsroS5mGIUe9.jpg,"[14, 28, 12]",666750,en,Dragonheart: Vengeance,"Lukas, a young farmer whose family is killed by savage raiders in the countryside, sets out on an epic quest for revenge, forming an unlikely trio with a majestic dragon and a swashbuckling, sword-fighting mercenary, Darius.",24.983,/qs6gz6atyQcAvqC6qZaslOjliUG.jpg,2020-02-04,Dragonheart: Vengeance,False,7.0,269
661,False,/mfHGky2vKq4XpsdiBX2QWl4F9Jc.jpg,"[99, 10402]",653567,en,Miss Americana,"A raw and emotionally revealing look at one of the most iconic artists of our time during a transformational period in her life as she learns to embrace her role not only as a songwriter and performer, but as a woman harnessing the full power of her voice.",12.507,/z1HiEB1UEfdA5fPkngekjQ2vlCC.jpg,2020-01-31,Miss Americana,False,7.9,455
662,False,/vxlJveSEcEtmkcruQa3wB01ucnm.jpg,[18],627463,en,The Assistant,"A searing look at a day in the life of an assistant to a powerful executive. As Jane follows her daily routine, she grows increasingly aware of the insidious abuse that threatens every aspect of her position.",9.102,/zJpJkVgezsR7dp6KQwyxtGIAOZv.jpg,2020-01-31,The Assistant,False,6.4,347
663,False,/dRPCsvwgB1eyoBEtoGqulNhLd5C.jpg,"[16, 35, 10751]",594530,en,Lamp Life,Bo Peep explains what happened to herself and her sheep between the events of Toy Story 2 and Toy Story 4.,12.253,/mJ95RnlammhYb6ZvBbQFLq8Jqnl.jpg,2020-01-31,Lamp Life,False,7.3,254
664,False,/ivEOcnP78Xbp8jwd7O5jazfeKwK.jpg,"[28, 53]",466622,en,The Rhythm Section,"When she discovers the plane crash that claimed the lives of her family was no accident, Stephanie Patrick enters the dark, complex world of international espionage seeking vengeance. With nothing left to lose, Stephanie transforms from victim to assassin and discovers that neither revenge nor the truth are what they appear.",14.893,/spTr0VYyRtl36Lkk6nCnnbFXhus.jpg,2020-01-31,The Rhythm Section,False,5.6,518
665,False,/en1XAePgWqNSXb82luUMmo5u3cF.jpg,"[14, 27, 9648]",542224,en,Gretel & Hansel,"A long time ago in a distant fairy tale countryside, a young girl leads her little brother into a dark wood in desperate search of food and work, only to stumble upon a nexus of terrifying evil.",15.298,/mBBBXseq4k4dI63k06XIrsc02j8.jpg,2020-01-30,Gretel & Hansel,False,6.0,1199
666,False,/hwxAXctrOLxQDKEuBNB41JrP5v9.jpg,"[18, 36, 53]",451184,en,Wasp Network,"Havana, Cuba, 1990. René González, an airplane pilot, unexpectedly flees the country, leaving behind his wife Olga and his daughter Irma, and begins a new life in Miami, where he becomes a member of an anti-Castro organization.",12.423,/fzjbeyEwmlpxu5CMzmFz8IDVELm.jpg,2020-01-29,Wasp Network,False,6.1,304
667,False,/xSECYW2bdaJJCWcuv9IhuiKR9As.jpg,[18],653744,en,Sergio,"A sweeping drama set in the chaotic aftermath of the US invasion of Iraq, where the life of top UN diplomat Brazilian Sérgio Vieira de Mello hangs in the balance during the most treacherous mission of his career.",8.248,/tABtj9BwYVDCM69h7AK38MDgw64.jpg,2020-01-28,Sergio,False,6.7,285
668,False,/vwkJChYb9dBcuds98Se4oHIcbnw.jpg,"[18, 9648, 53, 36]",567970,en,Lost Girls,"When Mari Gilbert's daughter disappears, police inaction drives her own investigation into the gated Long Island community where Shannan was last seen. Her search brings attention to over a dozen murdered sex workers.",8.729,/pDas4DwURlRzjD9xEhSdtkcl1ZV.jpg,2020-01-28,Lost Girls,False,6.1,596
669,False,/6vLCEAVBCLCOtDxZOlnp2fkVUCw.jpg,[18],653601,en,Horse Girl,"A socially awkward woman with a fondness for arts and crafts, horses, and supernatural crime shows finds her increasingly lucid dreams trickling into her waking life.",13.061,/hNQ7st9dFXUXENMcsAuVxcrIBfA.jpg,2020-01-27,Horse Girl,False,5.6,467
670,False,/6aVB2B2GDc4EuNinHgoBgtkuHQz.jpg,"[18, 27, 53]",575774,en,His House,"After making a harrowing escape from war-torn South Sudan, a young refugee couple struggle to adjust to their new life in a small English town that has an unspeakable evil lurking beneath the surface.",23.283,/idh2QAy5NwBRN94ScmtWrukvOgJ.jpg,2020-01-27,His House,False,6.5,875
671,False,/tmS9oXeMVs6njcxndDKsjJSF02H.jpg,[18],552532,en,Charm City Kings,"Mouse desperately wants to join The Midnight Clique, the infamous Baltimore dirt bike riders who rule the summertime streets. When Midnight’s leader, Blax, takes 14-year-old Mouse under his wing, Mouse soon finds himself torn between the straight-and-narrow and a road filled with fast money and violence.",17.468,/8oiMFMarbRpcusASIX4cjVXoZKI.jpg,2020-01-27,Charm City Kings,False,7.9,352
672,False,/9plj0RR5LJOQQ77ucRZzi88uRzY.jpg,"[99, 18]",656690,en,The Social Dilemma,"This documentary-drama hybrid explores the dangerous human impact of social networking, with tech experts sounding the alarm on their own creations.",15.756,/jcaM6V2tCtu6iMHDsGLBUbaYgYp.jpg,2020-01-26,The Social Dilemma,False,7.5,1309
673,False,/tYm0Yk9k9W0hb9Xy4coOXqoGfNT.jpg,"[27, 53]",492611,en,The Turning,"A young woman quits her teaching job to be a private tutor for two wealthy young kids, but soon starts to suspect there’s more to their house than what meets the eye.",16.286,/cTETLTKjAf0PFGzzEfFq7umBXAg.jpg,2020-01-23,The Turning,False,5.8,862
674,False,/eZwwJ5yRpMDhZzfMS7XeWwUzLSE.jpg,"[10752, 18]",442065,en,The Last Full Measure,"The incredible true story of Vietnam War hero William H. Pitsenbarger, a U.S. Air Force Pararescuemen medic who personally saved over sixty men. Thirty-two years later, Pentagon staffer Scott Huffman investigates a Congressional Medal of Honor request for Pitsenbarger and uncovers a high-level conspiracy behind the decades-long denial of the medal, prompting Huffman to put his own career on the line to seek justice for the fallen airman.",14.825,/bMG8c80lyEkBXVgyHVqsdQhjgf6.jpg,2020-01-23,The Last Full Measure,False,7.5,367
675,False,/ys0erQoixe1sCjCyQmtxlZ16mI7.jpg,"[18, 53, 9648]",651070,en,A Fall from Grace,"When a law-abiding woman gets indicted for murdering her husband, her lawyer soon realizes that a larger conspiracy may be at work.",10.662,/h47JJZ015VF4neia33AFwTU37Yb.jpg,2020-01-17,A Fall from Grace,False,7.1,816
676,False,/hRgQVdKh65nFiy2l7KhfWo7DHof.jpg,[10751],520765,en,Go!,"Jack is a charismatic larrikin who has just discovered the one thing he's really good at — go-kart racing. With the support of his mentor, Patrick, an old race car driver with a secret past, and his best mates Colin and Mandy, Jack must learn to control his recklessness if he is to defeat the best drivers in Australia, including the ruthless champion Dean, and win the National title.",9.06,/tOLC9552jBvymwsgHc3ri2SyuyD.jpg,2020-01-16,Go!,False,6.8,209
677,False,/23IeumCWwWE7u2d2FDNSGPsNRbl.jpg,"[18, 27, 53]",474764,en,The Lodge,"When a father is forced to abruptly depart for work, he leaves his children, Aidan and Mia, at their holiday home in the care of his new girlfriend, Grace. Isolated and alone, a blizzard traps them inside the lodge as terrifying events summon specters from Grace's dark past.",20.264,/k5E8RCvDY08TntH6Ujxmq1gbOZB.jpg,2020-01-16,The Lodge,False,6.1,972
678,False,/ieFVFCLd1akOdYNx0MttGmgwCTT.jpg,"[18, 53]",586461,en,Swallow,"Hunter, a newly pregnant housewife, finds herself increasingly compelled to consume dangerous objects. As her husband and his family tighten their control over her life, she must confront the dark secret behind her new obsession.",34.635,/40Zrwud1EVxNvcjQkotZo7jmr4L.jpg,2020-01-15,Swallow,False,6.6,541
679,False,/3N316jUSdhvPyYTW29G4v9ebbcS.jpg,"[53, 28, 80]",38700,en,Bad Boys for Life,"Marcus and Mike are forced to confront new threats, career changes, and midlife crises as they join the newly created elite team AMMO of the Miami police department to take down the ruthless Armando Armas, the vicious leader of a Miami drug cartel.",70.606,/y95lQLnuNKdPAzw9F9Ab8kJ80c3.jpg,2020-01-15,Bad Boys for Life,False,7.2,7224
680,False,/irt864W6U11ziNhfBRo7oG0dsPZ.jpg,"[27, 53]",632309,en,The Assent,"After a series of disturbing supernatural events in his home, Joel a young single father, comes to suspect that his young son may be possessed. Soon Joel receives a visit from Father Lambert, a controversial exorcist in town whose last patient died during his treatment. As increasing chilling occurrences begin to unfold, the priest informs a resistant Joel that unless he can successfully perform an exorcism, the devil will soon take full control of his boy.",8.624,/bHVy3bKsfi8AbVwzelliNBt3SUG.jpg,2020-01-09,The Assent,False,6.0,211
681,False,/bFxGD1TKrJq3Dr5Pjnn739gBhQF.jpg,"[10751, 28, 35]",592834,en,My Spy,"A hardened CIA operative finds himself at the mercy of a precocious 9-year-old girl, having been sent undercover to surveil her family.",16.519,/n2C6jRK9PtPIs99RQhKtqGlsnsO.jpg,2020-01-09,My Spy,False,6.9,963
682,False,/cH0AXST2dsHcD62qTbS4Cte6Wjb.jpg,[35],526019,en,Like a Boss,"Two female friends with very different ideals decide to start a beauty company together. One is more practical, while the other wants to earn her fortune and live a lavish lifestyle.",12.171,/yce0CZPWd0GGudksRJi8p4gDj1M.jpg,2020-01-09,Like a Boss,False,6.3,567
683,False,/ww7eC3BqSbFsyE5H5qMde8WkxJ2.jpg,"[28, 27, 878]",443791,en,Underwater,"After an earthquake destroys their underwater station, six researchers must navigate two miles along the dangerous, unknown depths of the ocean floor to make it to safety in a race against time.",34.381,/gzlbb3yeVISpQ3REd3Ga1scWGTU.jpg,2020-01-08,Underwater,False,6.3,2598
684,False,/iuW78LWxApCvjLuMebcICwF2owQ.jpg,"[27, 9648]",465086,en,The Grudge,"After a young mother murders her family in her own house, a detective attempts to investigate the mysterious case, only to discover that the house is cursed by a vengeful ghost. Now targeted by the demonic spirits, the detective must do anything to protect herself and her family from harm.",18.779,/vN7JHlHOT9rHNDU27tfYqhABBj5.jpg,2020-01-01,The Grudge,False,5.5,998
685,False,/AgkGh4epJyhvs9JqSEUVABz1gJh.jpg,"[10751, 14, 12]",448119,en,Dolittle,"After losing his wife seven years earlier, the eccentric Dr. John Dolittle, famed doctor and veterinarian of Queen Victoria’s England, hermits himself away behind the high walls of Dolittle Manor with only his menagerie of exotic animals for company. But when the young queen falls gravely ill, a reluctant Dolittle is forced to set sail on an epic adventure to a mythical island in search of a cure, regaining his wit and courage as he crosses old adversaries and discovers wondrous creatures.",39.099,/uoplwswBDy7gsOyrbGuKyPFoPCs.jpg,2020-01-01,Dolittle,False,6.7,3138
686,False,/A3DD0R6vZ5SwD0qGKaU7HL5KVat.jpg,[28],500916,en,Primal,"A big-game hunter for zoos books passage on a Greek shipping freighter with a fresh haul of exotic and deadly animals from the Amazon, including a rare white Jaguar – along with a political assassin being extradited to the U.S in secret. Two days into the journey, the assassin escapes and releases the captive animals, throwing the ship into chaos.",15.979,/v0Air5GTsfgtjsnZyji2lH6r2b8.jpg,2019-12-27,Primal,False,5.7,276
687,False,/67fMo9WOi67oNIRTLHjXbRdLxBJ.jpg,"[28, 18, 53]",509585,en,7500,"When terrorists try to seize control of a Berlin-Paris flight, a soft-spoken young American co-pilot struggles to save the lives of the passengers and crew while forging a surprising connection with one of the hijackers.",14.814,/hL2uecLh2rTTbuVbOriXP0PhqIJ.jpg,2019-12-26,7500,False,6.1,670
688,False,/tJgmraUAmVlJPlq72yC76tKDyC4.jpg,"[10752, 18, 28, 36]",530915,en,1917,"At the height of the First World War, two young British soldiers must cross enemy territory and deliver a message that will stop a deadly attack on hundreds of soldiers.",40.984,/iZf0KyrE25z1sage4SYFLCCrMi9.jpg,2019-12-25,1917,False,8.0,10480
689,False,/wfabrzHzfYTdCj3iSCY7OEQbND0.jpg,"[18, 80, 36]",522212,en,Just Mercy,"The powerful true story of Harvard-educated lawyer Bryan Stevenson, who goes to Alabama to defend the disenfranchised and wrongly condemned — including Walter McMillian, a man sentenced to death despite evidence proving his innocence. Bryan fights tirelessly for Walter with the system stacked against them.",19.92,/4YJNp1cquIkX8JxFwkKNEFQ9tgr.jpg,2019-12-25,Just Mercy,False,7.9,1834
690,False,/ygIHxA8EB246fwnNlHn6gN1QCf4.jpg,"[53, 80]",346709,en,Line of Duty,"Frank Penny is a disgraced cop looking for a shot at redemption. When the police chief's 11-year-old daughter is abducted, Frank goes rogue to try and save her. But to find the girl, Frank will need the help of Ava Brooks, whose live-streaming news channel is broadcasting Frank's every move.",10.021,/wMszdTo0UuGcAEEDHsQL9dmwLIG.jpg,2019-12-25,Line of Duty,False,5.9,246
691,False,/sOJqNAx4RFrCRn8HS99LEc8aenI.jpg,"[18, 10749, 36]",331482,en,Little Women,Four sisters come of age in America in the aftermath of the Civil War.,33.536,/yn5ihODtZ7ofn8pDYfxCmxh8AXI.jpg,2019-12-25,Little Women,False,7.9,5192
692,False,/2Jr2OBzoLLOYqQWnyN4eicZv0sL.jpg,"[12, 10751]",606856,en,Togo,"The untold true story set in the winter of 1925 that takes you across the treacherous terrain of the Alaskan tundra for an exhilarating and uplifting adventure that will test the strength, courage and determination of one man, Leonhard Seppala, and his lead sled dog, Togo.",29.317,/921q4gPNN4J6UxvKaw6SCNBe3F8.jpg,2019-12-20,Togo,False,8.2,1658
693,False,/rXSDDbT43pcTjppu1qTxs1cOwla.jpg,"[14, 35, 18]",536869,en,Cats,A tribe of cats called the Jellicles must decide yearly which one will ascend to the Heaviside Layer and come back to a new Jellicle life.,16.155,/aCNch5FmzT2WaUcY44925owIZXY.jpg,2019-12-19,Cats,False,4.2,816
694,False,/SPkEiZGxq5aHWQ2Zw7AITwSEo2.jpg,"[12, 28, 878]",181812,en,Star Wars: The Rise of Skywalker,"The surviving Resistance faces the First Order once again as the journey of Rey, Finn and Poe Dameron continues. With the power and knowledge of generations behind them, the final battle begins.",55.353,/db32LaOibwEliAmSL2jjDF6oDdj.jpg,2019-12-18,Star Wars: The Rise of Skywalker,False,6.4,8291
695,False,/cHDbJb1dhqFTglAkLChnq4kgU0r.jpg,"[27, 9648, 53]",551808,en,Black Christmas,"During Christmas break, the women at Hawthorne College start being preyed upon by an unknown stalker. Riley, a girl dealing with her own trauma, decides to take matters into her own hands before her and her friends are murdered too.",17.621,/iMBlUzqwpz9ffbeLsYjyHPp8tn8.jpg,2019-12-13,Black Christmas,False,4.6,444
696,False,/nj84vpuUWdbmYktBzjiWn5Ny1ZF.jpg,[18],525661,en,Bombshell,Bombshell is a revealing look inside the most powerful and controversial media empire of all time; and the explosive story of the women who brought down the infamous man who created it.,19.882,/gbPfvwBqbiHpQkYZQvVwB6MVauV.jpg,2019-12-13,Bombshell,False,6.8,2553
697,False,/zAfG4ZmpNfKSyr8MVn1CHjgYYXx.jpg,"[18, 36, 80]",292011,en,Richard Jewell,"Richard Jewell thinks quick, works fast, and saves hundreds, perhaps thousands, of lives after a domestic terrorist plants several pipe bombs and they explode during a concert, only to be falsely suspected of the crime by sloppy FBI work and sensational media coverage.",27.867,/5Lgkm8jt4roAFPZQ52fKMhVmDaZ.jpg,2019-12-13,Richard Jewell,False,7.4,2077
698,False,/zxY1yP9FjJpV7T3hxqBBI5WNydx.jpg,"[18, 10752, 36]",403300,en,A Hidden Life,Austrian farmer Franz Jägerstätter faces the threat of execution for refusing to fight for the Nazis during World War II.,16.067,/rdG4jfH0rxkB2FgkYmjj9V4Q31M.jpg,2019-12-11,A Hidden Life,False,7.1,520
699,False,/eFw5YSorHidsajLTayo1noueIxI.jpg,"[28, 53, 35]",509967,en,6 Underground,"After faking his death, a tech billionaire recruits a team of international operatives for a bold and bloody mission to take down a brutal dictator.",31.572,/lnWkyG3LLgbbrIEeyl5mK5VRFe4.jpg,2019-12-10,6 Underground,False,6.3,4026
700,False,/ifBIpsuutQlul3Mexjw2QdkFXG4.jpg,"[28, 53]",641790,en,Trauma Center,"Lt. Wakes is a vengeful police detective determined to solve the murders of his partner and an informant, and joins forces with a witness injured during the shootings. After the killers pursue the witness across the abandoned floor of a hospital, she confirms Wakes's worst fears.",14.795,/8K73wvCTBA3XKgZTtOZWgENUnis.jpg,2019-12-06,Trauma Center,False,5.6,324
701,False,/tXQP5bdZbNWogkQhTHy0H5kqlUy.jpg,"[53, 28]",560192,en,Grand Isle,"Walter and his neglected wife lure a young man into their Victorian home to escape a hurricane. When the man is charged with murder by Det. Jones, he must reveal the couple's wicked secrets to save himself.",18.303,/8mcXb3km7hZ8aJKpxxgnvvxt9gW.jpg,2019-12-06,Grand Isle,False,5.6,245
702,False,/n9NMlYd4TrSPErkRctNJaeTkGCM.jpg,"[878, 28, 80, 53, 18]",461130,en,Code 8,"In Lincoln City, some inhabitants have extraordinary abilities. Most live below the poverty line, under the close surveillance of a heavily militarized police force. Connor, a construction worker with powers, involves with a criminal gang to help his ailing mother. (Based on the short film “Code 8,” 2016.)",30.313,/izGX7npHEopDQvngYcxMJEfcFbj.jpg,2019-12-06,Code 8,False,6.2,1504
703,False,/uuCj46exjP6UOo976MAWACWFv1X.jpg,"[10749, 10751]",587693,en,A Christmas Prince: The Royal Baby,"Christmas brings the ultimate gift to Aldovia: a royal baby. But first, Queen Amber must help her family and kingdom by finding a missing peace treaty.",19.909,/4RErLw0APt8qQiee0d8VCKasWwl.jpg,2019-12-05,A Christmas Prince: The Royal Baby,False,6.4,466
704,False,/zTxHf9iIOCqRbxvl8W5QYKrsMLq.jpg,"[12, 35, 14]",512200,en,Jumanji: The Next Level,"As the gang return to Jumanji to rescue one of their own, they discover that nothing is as they expect. The players will have to brave parts unknown and unexplored in order to escape the world’s most dangerous game.",62.237,/jyw8VKYEiM1UDzPB7NsisUgBeJ8.jpg,2019-12-04,Jumanji: The Next Level,False,7.0,7330
705,False,/uG1v9Hk1XKICd6IJChRR20mBh8i.jpg,"[16, 28, 12, 35, 10751]",431693,en,Spies in Disguise,"Super spy Lance Sterling and scientist Walter Beckett are almost exact opposites. Lance is smooth, suave and debonair. Walter is… not. But what Walter lacks in social skills he makes up for in smarts and invention, creating the awesome gadgets Lance uses on his epic missions. But when events take an unexpected turn, Walter and Lance suddenly have to rely on each other in a whole new way.",44.259,/30YacPAcxpNemhhwX0PVUl9pVA3.jpg,2019-12-04,Spies in Disguise,False,7.7,2388
706,False,/kKvoZzXs9T5XUMWKGPQp39VaVHr.jpg,"[18, 35, 36]",551332,en,The Two Popes,"Frustrated with the direction of the church, Cardinal Bergoglio requests permission to retire in 2012 from Pope Benedict. Instead, facing scandal and self-doubt, the introspective Pope Benedict summons his harshest critic and future successor to Rome to reveal a secret that would shake the foundations of the Catholic Church.",13.199,/4d4mTSfDIFIbUbMLUfaKodvxYXA.jpg,2019-11-27,The Two Popes,False,7.5,2506
